class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
iLoveYou,0.31836527585983276,0.9532215595245361,-2.171621389379652e-07,0.37299272418022156,0.9348896145820618,-0.022584013640880585,0.4168888330459595,0.8714196681976318,-0.03259754925966263,0.44460445642471313,0.8144951462745667,-0.04226887971162796,0.4701363742351532,0.773754894733429,-0.05173410475254059,0.3902752995491028,0.7919816970825195,-0.02726111188530922,0.4093269109725952,0.7102959752082825,-0.04929002746939659,0.42005759477615356,0.6570706367492676,-0.0609220527112484,0.4282490015029907,0.6098134517669678,-0.06852170079946518,0.35698217153549194,0.7845442295074463,-0.027195613831281662,0.3704802989959717,0.7631580829620361,-0.07035600394010544,0.3738594353199005,0.8364391922950745,-0.08131531625986099,0.37548714876174927,0.8849769234657288,-0.07872297614812851,0.32369062304496765,0.7880859375,-0.02980891987681389,0.33285579085350037,0.7638259530067444,-0.07040182501077652,0.3461529612541199,0.8276075124740601,-0.06996729224920273,0.3545859158039093,0.873970627784729,-0.05843028798699379,0.29279667139053345,0.7993354797363281,-0.03409259021282196,0.278346985578537,0.7325220108032227,-0.06197080761194229,0.26749229431152344,0.6894187927246094,-0.06883502751588821,0.2594904601573944,0.6450303196907043,-0.06833883374929428
iLoveYou,0.31942641735076904,0.9566386938095093,-2.106675935920066e-07,0.3722633123397827,0.9326446652412415,-0.018845172598958015,0.416635125875473,0.8694813251495361,-0.027948297560214996,0.44351693987846375,0.8129088878631592,-0.03728491812944412,0.4707140326499939,0.7736895084381104,-0.04603348299860954,0.39130523800849915,0.7864665985107422,-0.02473190799355507,0.40998736023902893,0.70588219165802,-0.04378543421626091,0.4194425344467163,0.6553808450698853,-0.05272520333528519,0.42798861861228943,0.610468864440918,-0.05828177183866501,0.35704854130744934,0.7800735831260681,-0.026814628392457962,0.3729233741760254,0.7631109952926636,-0.06935940682888031,0.37742742896080017,0.8334736824035645,-0.0824272483587265,0.3788210153579712,0.8840445280075073,-0.08122280240058899,0.3242047131061554,0.7846479415893555,-0.030415179207921028,0.33482059836387634,0.762296199798584,-0.07022859156131744,0.34710854291915894,0.8272861838340759,-0.07224754244089127,0.35429567098617554,0.8759076595306396,-0.06261895596981049,0.29442211985588074,0.7977588176727295,-0.03495342656970024,0.27847757935523987,0.7339614629745483,-0.05991405248641968,0.26853692531585693,0.6925101280212402,-0.06547261774539948,0.2609133720397949,0.6489995121955872,-0.06431154161691666
iLoveYou,0.3194710612297058,0.960105299949646,-2.13591746955899e-07,0.37263625860214233,0.9346030950546265,-0.01925826631486416,0.4174880087375641,0.8707051873207092,-0.028575479984283447,0.4446253180503845,0.8142101764678955,-0.03831356391310692,0.47062182426452637,0.775154173374176,-0.04742330685257912,0.3911239206790924,0.7869290113449097,-0.02402656525373459,0.40979260206222534,0.7051838636398315,-0.043044447898864746,0.419538289308548,0.6544347405433655,-0.051587313413619995,0.42855241894721985,0.6097908020019531,-0.05650254338979721,0.35665062069892883,0.7813528776168823,-0.02629547379910946,0.37250185012817383,0.7635260820388794,-0.06915076822042465,0.3774474859237671,0.8329115509986877,-0.08236409723758698,0.37960347533226013,0.8832076787948608,-0.08083697408437729,0.3235887885093689,0.7868467569351196,-0.030145734548568726,0.3348008692264557,0.7660571932792664,-0.07048042118549347,0.3472553491592407,0.8305146098136902,-0.07275399565696716,0.3544825613498688,0.8780308365821838,-0.0627841055393219,0.2936873733997345,0.800463855266571,-0.0349595881998539,0.27794477343559265,0.7362205386161804,-0.05947767570614815,0.2690170109272003,0.6939136385917664,-0.06440955400466919,0.2623079717159271,0.6499194502830505,-0.06260225176811218
iLoveYou,0.32072073221206665,0.9635568857192993,-2.1071295464025752e-07,0.37356504797935486,0.9362655282020569,-0.018837187439203262,0.41817766427993774,0.8707985281944275,-0.027887223288416862,0.44547897577285767,0.8140416741371155,-0.03761223703622818,0.47099679708480835,0.7748621702194214,-0.046718765050172806,0.3907248377799988,0.7878663539886475,-0.02258780226111412,0.40982383489608765,0.7069835662841797,-0.040959183126688004,0.41984495520591736,0.6568557024002075,-0.048882558941841125,0.4292134940624237,0.6123449206352234,-0.053434234112501144,0.3565126657485962,0.7823259830474854,-0.025052590295672417,0.3739794194698334,0.7627382278442383,-0.06778968125581741,0.3791966140270233,0.8330380320549011,-0.08104719966650009,0.3812893033027649,0.8849787712097168,-0.07934325188398361,0.3236710727214813,0.7878967523574829,-0.029072508215904236,0.33654752373695374,0.7630837559700012,-0.06888527423143387,0.3484099805355072,0.8275554180145264,-0.07092631608247757,0.3550797402858734,0.8763601779937744,-0.06081884354352951,0.29399269819259644,0.8016425371170044,-0.034117307513952255,0.27949708700180054,0.736457884311676,-0.05861533805727959,0.27098238468170166,0.6933603286743164,-0.06397785246372223,0.26451462507247925,0.6492332220077515,-0.06247783824801445
iLoveYou,0.32225561141967773,0.9581882953643799,-2.0692682767275983e-07,0.37580159306526184,0.9328371286392212,-0.019842132925987244,0.41986674070358276,0.8696898221969604,-0.02911120094358921,0.44676321744918823,0.8147466778755188,-0.03863956034183502,0.4707942605018616,0.7762882709503174,-0.047493476420640945,0.39240676164627075,0.7861906290054321,-0.024423671886324883,0.4112800061702728,0.7056290507316589,-0.04317096993327141,0.4205358028411865,0.6553706526756287,-0.05119996517896652,0.42961597442626953,0.6112291812896729,-0.05550631880760193,0.3579084575176239,0.7816473245620728,-0.02631833218038082,0.3722124397754669,0.7619233131408691,-0.06957285106182098,0.3781895637512207,0.8307225108146667,-0.08263406902551651,0.38309720158576965,0.8820104002952576,-0.08036965876817703,0.32497021555900574,0.7876315712928772,-0.029804661870002747,0.3359585404396057,0.7688345909118652,-0.07038700580596924,0.3498879671096802,0.8312516808509827,-0.07314267754554749,0.3590746819972992,0.8772404789924622,-0.0629294365644455,0.2952773869037628,0.8006962537765503,-0.034225210547447205,0.28002312779426575,0.7359600067138672,-0.05836563929915428,0.2714352607727051,0.6932954788208008,-0.0630580335855484,0.2652459740638733,0.649276852607727,-0.06083538383245468
iLoveYou,0.31973809003829956,0.959876298904419,-2.2161245283314202e-07,0.3732069730758667,0.935954213142395,-0.018721342086791992,0.41822877526283264,0.8713178634643555,-0.026981361210346222,0.4453345835208893,0.8145703673362732,-0.0357491597533226,0.47152942419052124,0.7761233448982239,-0.04389641806483269,0.39173775911331177,0.7874071598052979,-0.02233291044831276,0.4102701246738434,0.7064882516860962,-0.04087970405817032,0.4204445481300354,0.65602707862854,-0.04926121234893799,0.42960625886917114,0.6116312742233276,-0.05395716428756714,0.35709935426712036,0.7818753719329834,-0.024202682077884674,0.37104204297065735,0.7643589973449707,-0.0664174035191536,0.37550002336502075,0.8334988951683044,-0.079513318836689,0.3782317340373993,0.8830686211585999,-0.0777975395321846,0.3243334889411926,0.7869910597801208,-0.027625462040305138,0.33362042903900146,0.7665196657180786,-0.06761037558317184,0.34574365615844727,0.8308032155036926,-0.0696055218577385,0.3538113236427307,0.8778902292251587,-0.0591806061565876,0.29457205533981323,0.7999202013015747,-0.03193676471710205,0.2803509831428528,0.7360525727272034,-0.05576981231570244,0.27100613713264465,0.6941341757774353,-0.05996670573949814,0.26417654752731323,0.650076150894165,-0.05746110528707504
iLoveYou,0.3225569725036621,0.9616106152534485,-2.1786834736303717e-07,0.3757547438144684,0.9368168115615845,-0.01866311952471733,0.42060035467147827,0.8729126453399658,-0.027573341503739357,0.4469320476055145,0.8167538046836853,-0.03730703145265579,0.47228148579597473,0.7774583697319031,-0.04644736275076866,0.39236176013946533,0.7872247695922852,-0.022473827004432678,0.4111562669277191,0.7065363526344299,-0.04136979952454567,0.420615017414093,0.6566968560218811,-0.049632132053375244,0.4296962022781372,0.6124262809753418,-0.05434711277484894,0.35795465111732483,0.7818840742111206,-0.02503080852329731,0.37397193908691406,0.7655889391899109,-0.0684984028339386,0.3794894814491272,0.8357577919960022,-0.08220695704221725,0.3820965886116028,0.8863246440887451,-0.08080273121595383,0.3251352906227112,0.7879272699356079,-0.02913893200457096,0.33631449937820435,0.7659645676612854,-0.07028583437204361,0.3487677276134491,0.8324670195579529,-0.07250972837209702,0.3564218580722809,0.881417453289032,-0.06217047572135925,0.2957405745983124,0.802069902420044,-0.034186847507953644,0.2805619537830353,0.7387927174568176,-0.059534043073654175,0.27214425802230835,0.6969130635261536,-0.06486506760120392,0.2662460207939148,0.6524099111557007,-0.0631306990981102
iLoveYou,0.32066410779953003,0.9641630053520203,-2.2297240320767742e-07,0.37531059980392456,0.9378393888473511,-0.017693787813186646,0.42099782824516296,0.8722701072692871,-0.02548367716372013,0.44748327136039734,0.8159541487693787,-0.03399503976106644,0.4723653197288513,0.7772887349128723,-0.041848938912153244,0.3922906517982483,0.7874979376792908,-0.020690256729722023,0.41183796525001526,0.7077719569206238,-0.037951454520225525,0.42173004150390625,0.6579982042312622,-0.04512783885002136,0.4309441149234772,0.6140148639678955,-0.04921358451247215,0.3577865660190582,0.7813609838485718,-0.023193104192614555,0.3751058578491211,0.7647629976272583,-0.06501831859350204,0.3806464374065399,0.8333014249801636,-0.07834881544113159,0.3830133378505707,0.8844660520553589,-0.07687512040138245,0.32505276799201965,0.7871567606925964,-0.02710568718612194,0.3371281921863556,0.7634626626968384,-0.06637130677700043,0.35087522864341736,0.8266212344169617,-0.06907613575458527,0.35953766107559204,0.8749181032180786,-0.05958050116896629,0.2955658435821533,0.8015408515930176,-0.03186910226941109,0.28156036138534546,0.7390168905258179,-0.055856503546237946,0.27284860610961914,0.6971419453620911,-0.06133409962058067,0.2662506103515625,0.6533145904541016,-0.060035426169633865
iLoveYou,0.3214523196220398,0.963698148727417,-2.172064341721125e-07,0.3756682276725769,0.9379302859306335,-0.01888389326632023,0.42129331827163696,0.87328040599823,-0.026981469243764877,0.4482884109020233,0.8176550269126892,-0.035623062402009964,0.4724048972129822,0.7789281010627747,-0.043540794402360916,0.39341413974761963,0.7886143326759338,-0.021890439093112946,0.4122345745563507,0.7089683413505554,-0.04014778882265091,0.42168545722961426,0.659087061882019,-0.04807256907224655,0.43055903911590576,0.6145193576812744,-0.05260428786277771,0.3588234484195709,0.7824913859367371,-0.02401595748960972,0.3730609714984894,0.7653517127037048,-0.06690488010644913,0.3790736794471741,0.834807276725769,-0.08042871952056885,0.3829641342163086,0.8852295875549316,-0.07879627496004105,0.3258172273635864,0.7879506349563599,-0.02773902378976345,0.3350555896759033,0.7667575478553772,-0.06819283962249756,0.3487834334373474,0.8306772708892822,-0.07088054716587067,0.35824012756347656,0.877651035785675,-0.060925502330064774,0.2959759533405304,0.801379919052124,-0.03240875154733658,0.28137102723121643,0.738423764705658,-0.056903477758169174,0.2728506922721863,0.6972017884254456,-0.062035202980041504,0.2668352425098419,0.6533319354057312,-0.06027032062411308
iLoveYou,0.3219420313835144,0.9629915952682495,-2.1012935746966832e-07,0.37602686882019043,0.9377380609512329,-0.018436966463923454,0.4216533303260803,0.8739873170852661,-0.02694135718047619,0.4484087824821472,0.8186345100402832,-0.036062728613615036,0.4729158878326416,0.7798709869384766,-0.04449089244008064,0.39279475808143616,0.7905037999153137,-0.02328426018357277,0.41255277395248413,0.7091058492660522,-0.042502015829086304,0.4223090410232544,0.6586418151855469,-0.051143404096364975,0.43159496784210205,0.6137001514434814,-0.05607891082763672,0.35799041390419006,0.7847870588302612,-0.025537719950079918,0.37390822172164917,0.7672953009605408,-0.06899300962686539,0.3800335228443146,0.8364003896713257,-0.08256343007087708,0.38369330763816833,0.8867757320404053,-0.08114933222532272,0.32518768310546875,0.789797306060791,-0.029277905821800232,0.33594074845314026,0.7676647305488586,-0.06971926987171173,0.3493584394454956,0.8321750164031982,-0.07187273353338242,0.3582693338394165,0.8803889155387878,-0.06173233687877655,0.2957192063331604,0.8025364279747009,-0.033971015363931656,0.28142809867858887,0.7399001717567444,-0.058467619121074677,0.27311432361602783,0.6987337470054626,-0.06351453810930252,0.26733243465423584,0.6551015377044678,-0.06175624206662178
